date_time_bucket,passenger_count
2011-10-01_00-00,28203
2011-10-01_00-30,26342
2011-10-01_01-00,24413
2011-10-01_01-30,22006
2011-10-01_02-00,20723
2011-10-01_02-30,18446
2011-10-01_03-00,15399
2011-10-01_03-30,13266
2011-10-01_04-00,10819
2011-10-01_04-30,6632
2011-10-01_05-00,4475
2011-10-01_05-30,3581
2011-10-01_06-00,3732
2011-10-01_06-30,4951
2011-10-01_07-00,5674
2011-10-01_07-30,7729
2011-10-01_08-00,8663
2011-10-01_08-30,11536
2011-10-01_09-00,12579
2011-10-01_09-30,16252
2011-10-01_10-00,16232
2011-10-01_10-30,18709
2011-10-01_11-00,19409
2011-10-01_11-30,20576
2011-10-01_12-00,21463
2011-10-01_12-30,22159
2011-10-01_13-00,21897
2011-10-01_13-30,21742
2011-10-01_14-00,22834
2011-10-01_14-30,26222
2011-10-01_15-00,24914
2011-10-01_15-30,22794
2011-10-01_16-00,19562
2011-10-01_16-30,16782
2011-10-01_17-00,19163
2011-10-01_17-30,23335
2011-10-01_18-00,26950
2011-10-01_18-30,26697
2011-10-01_19-00,28239
2011-10-01_19-30,27804
2011-10-01_20-00,27264
2011-10-01_20-30,27257
2011-10-01_21-00,26425
2011-10-01_21-30,27307
2011-10-01_22-00,28032
2011-10-01_22-30,30358
2011-10-01_23-00,31661
2011-10-01_23-30,31290
2011-10-02_00-00,29948
2011-10-02_00-30,28302
2011-10-02_01-00,26224
2011-10-02_01-30,24256
2011-10-02_02-00,23193
2011-10-02_02-30,21089
2011-10-02_03-00,18448
2011-10-02_03-30,16031
2011-10-02_04-00,13499
2011-10-02_04-30,8310
2011-10-02_05-00,4917
2011-10-02_05-30,3665
2011-10-02_06-00,3242
2011-10-02_06-30,3918
2011-10-02_07-00,4047
2011-10-02_07-30,5372
2011-10-02_08-00,6359
2011-10-02_08-30,8575
2011-10-02_09-00,9635
2011-10-02_09-30,12995
2011-10-02_10-00,14226
2011-10-02_10-30,17358
2011-10-02_11-00,18344
2011-10-02_11-30,19969
2011-10-02_12-00,19951
2011-10-02_12-30,20939
2011-10-02_13-00,20849
2011-10-02_13-30,20091
2011-10-02_14-00,19832
2011-10-02_14-30,19748
2011-10-02_15-00,18793
2011-10-02_15-30,18593
2011-10-02_16-00,17202
2011-10-02_16-30,16252
2011-10-02_17-00,18372
2011-10-02_17-30,20258
2011-10-02_18-00,20005
2011-10-02_18-30,22059
2011-10-02_19-00,21724
2011-10-02_19-30,22531
2011-10-02_20-00,19911
2011-10-02_20-30,18824
2011-10-02_21-00,17639
2011-10-02_21-30,16948
2011-10-02_22-00,16083
2011-10-02_22-30,15751
2011-10-02_23-00,13482
2011-10-02_23-30,11230
2011-10-03_00-00,9809
2011-10-03_00-30,6971
2011-10-03_01-00,5301
2011-10-03_01-30,4184
2011-10-03_02-00,3285
2011-10-03_02-30,2753
2011-10-03_03-00,2064
2011-10-03_03-30,1919
2011-10-03_04-00,2096
2011-10-03_04-30,2097
2011-10-03_05-00,2395
2011-10-03_05-30,4169
2011-10-03_06-00,7276
2011-10-03_06-30,12169
2011-10-03_07-00,15076
2011-10-03_07-30,19733
2011-10-03_08-00,20709
2011-10-03_08-30,21069
2011-10-03_09-00,19792
2011-10-03_09-30,19554
2011-10-03_10-00,17938
2011-10-03_10-30,17265
2011-10-03_11-00,16284
2011-10-03_11-30,17519
2011-10-03_12-00,17744
2011-10-03_12-30,17664
2011-10-03_13-00,16995
2011-10-03_13-30,18439
2011-10-03_14-00,18819
2011-10-03_14-30,20257
2011-10-03_15-00,20060
2011-10-03_15-30,19170
2011-10-03_16-00,17654
2011-10-03_16-30,17776
2011-10-03_17-00,22125
2011-10-03_17-30,24844
2011-10-03_18-00,26869
2011-10-03_18-30,25570
2011-10-03_19-00,26471
2011-10-03_19-30,25032
2011-10-03_20-00,24017
2011-10-03_20-30,22966
2011-10-03_21-00,22484
2011-10-03_21-30,20775
2011-10-03_22-00,19464
2011-10-03_22-30,17796
2011-10-03_23-00,14563
2011-10-03_23-30,12026
2011-10-04_00-00,10607
2011-10-04_00-30,7767
2011-10-04_01-00,5772
2011-10-04_01-30,4314
2011-10-04_02-00,3448
2011-10-04_02-30,2712
2011-10-04_03-00,2255
2011-10-04_03-30,2073
2011-10-04_04-00,2045
2011-10-04_04-30,1797
2011-10-04_05-00,2040
2011-10-04_05-30,3934
2011-10-04_06-00,6734
2011-10-04_06-30,11742
2011-10-04_07-00,15650
2011-10-04_07-30,20680
2011-10-04_08-00,22282
2011-10-04_08-30,22723
2011-10-04_09-00,21634
2011-10-04_09-30,20840
2011-10-04_10-00,18894
2011-10-04_10-30,18857
2011-10-04_11-00,17770
2011-10-04_11-30,19301
2011-10-04_12-00,19490
2011-10-04_12-30,19842
2011-10-04_13-00,18294
2011-10-04_13-30,19926
2011-10-04_14-00,20151
2011-10-04_14-30,21646
2011-10-04_15-00,22467
2011-10-04_15-30,19192
2011-10-04_16-00,16282
2011-10-04_16-30,15651
2011-10-04_17-00,18890
2011-10-04_17-30,21851
