date_time_bucket,passenger_count
2009-05-01_00-00,19881
2009-05-01_00-30,15931
2009-05-01_01-00,12740
2009-05-01_01-30,10217
2009-05-01_02-00,9496
2009-05-01_02-30,7021
2009-05-01_03-00,5857
2009-05-01_03-30,4619
2009-05-01_04-00,4442
2009-05-01_04-30,3226
2009-05-01_05-00,2965
2009-05-01_05-30,4040
2009-05-01_06-00,6051
2009-05-01_06-30,10553
2009-05-01_07-00,14399
2009-05-01_07-30,19922
2009-05-01_08-00,22076
2009-05-01_08-30,23097
2009-05-01_09-00,21957
2009-05-01_09-30,20718
2009-05-01_10-00,18881
2009-05-01_10-30,18599
2009-05-01_11-00,17769
2009-05-01_11-30,20129
2009-05-01_12-00,20604
2009-05-01_12-30,19848
2009-05-01_13-00,19638
2009-05-01_13-30,20006
2009-05-01_14-00,20922
2009-05-01_14-30,21598
2009-05-01_15-00,21505
2009-05-01_15-30,19960
2009-05-01_16-00,20474
2009-05-01_16-30,18075
2009-05-01_17-00,18941
2009-05-01_17-30,22737
2009-05-01_18-00,27249
2009-05-01_18-30,28347
2009-05-01_19-00,30312
2009-05-01_19-30,31829
2009-05-01_20-00,29200
2009-05-01_20-30,28807
2009-05-01_21-00,27050
2009-05-01_21-30,25509
2009-05-01_22-00,26348
2009-05-01_22-30,28072
2009-05-01_23-00,28987
2009-05-01_23-30,27968
2009-05-02_00-00,26624
2009-05-02_00-30,24890
2009-05-02_01-00,22532
2009-05-02_01-30,20458
2009-05-02_02-00,18461
2009-05-02_02-30,16866
2009-05-02_03-00,14113
2009-05-02_03-30,12329
2009-05-02_04-00,11079
2009-05-02_04-30,6998
2009-05-02_05-00,4615
2009-05-02_05-30,3670
2009-05-02_06-00,3391
2009-05-02_06-30,4168
2009-05-02_07-00,5095
2009-05-02_07-30,7021
2009-05-02_08-00,7659
2009-05-02_08-30,10109
2009-05-02_09-00,11124
2009-05-02_09-30,14938
2009-05-02_10-00,15510
2009-05-02_10-30,17562
2009-05-02_11-00,20006
2009-05-02_11-30,21497
2009-05-02_12-00,19950
2009-05-02_12-30,20604
2009-05-02_13-00,20620
2009-05-02_13-30,20329
2009-05-02_14-00,19434
2009-05-02_14-30,20279
2009-05-02_15-00,20514
2009-05-02_15-30,20936
2009-05-02_16-00,20375
2009-05-02_16-30,19322
2009-05-02_17-00,21744
2009-05-02_17-30,24459
2009-05-02_18-00,24189
2009-05-02_18-30,27032
2009-05-02_19-00,29867
2009-05-02_19-30,30078
2009-05-02_20-00,27357
2009-05-02_20-30,26876
2009-05-02_21-00,26316
2009-05-02_21-30,26942
2009-05-02_22-00,29226
2009-05-02_22-30,30462
2009-05-02_23-00,33048
2009-05-02_23-30,32158
2009-05-03_00-00,31482
2009-05-03_00-30,29039
2009-05-03_01-00,27302
2009-05-03_01-30,25158
2009-05-03_02-00,23996
2009-05-03_02-30,21627
2009-05-03_03-00,18280
2009-05-03_03-30,16173
2009-05-03_04-00,14259
2009-05-03_04-30,8564
2009-05-03_05-00,5393
2009-05-03_05-30,4257
2009-05-03_06-00,3488
2009-05-03_06-30,3919
2009-05-03_07-00,4017
2009-05-03_07-30,5135
2009-05-03_08-00,6304
2009-05-03_08-30,8033
2009-05-03_09-00,9547
2009-05-03_09-30,11722
2009-05-03_10-00,13959
2009-05-03_10-30,18016
2009-05-03_11-00,19141
2009-05-03_11-30,21259
2009-05-03_12-00,24021
2009-05-03_12-30,24961
2009-05-03_13-00,25084
2009-05-03_13-30,24741
2009-05-03_14-00,24770
2009-05-03_14-30,22322
2009-05-03_15-00,20519
2009-05-03_15-30,20113
2009-05-03_16-00,19719
2009-05-03_16-30,19697
2009-05-03_17-00,19356
2009-05-03_17-30,21341
2009-05-03_18-00,20886
2009-05-03_18-30,21098
2009-05-03_19-00,20191
2009-05-03_19-30,18663
2009-05-03_20-00,17251
2009-05-03_20-30,16793
2009-05-03_21-00,16539
2009-05-03_21-30,16734
2009-05-03_22-00,15740
2009-05-03_22-30,14154
2009-05-03_23-00,12809
2009-05-03_23-30,12300
2009-05-04_00-00,9634
2009-05-04_00-30,7263
2009-05-04_01-00,5696
2009-05-04_01-30,4333
2009-05-04_02-00,3428
2009-05-04_02-30,2666
2009-05-04_03-00,2224
2009-05-04_03-30,2064
2009-05-04_04-00,2222
2009-05-04_04-30,1982
2009-05-04_05-00,2282
2009-05-04_05-30,4011
2009-05-04_06-00,6112
2009-05-04_06-30,10754
2009-05-04_07-00,14823
2009-05-04_07-30,19240
2009-05-04_08-00,21455
2009-05-04_08-30,22151
2009-05-04_09-00,20752
2009-05-04_09-30,19701
2009-05-04_10-00,17165
2009-05-04_10-30,17853
2009-05-04_11-00,17671
2009-05-04_11-30,17780
2009-05-04_12-00,18391
2009-05-04_12-30,19225
2009-05-04_13-00,18505
2009-05-04_13-30,21364
2009-05-04_14-00,19970
2009-05-04_14-30,20836
2009-05-04_15-00,20960
2009-05-04_15-30,20000
2009-05-04_16-00,18213
2009-05-04_16-30,18524
2009-05-04_17-00,20667
2009-05-04_17-30,24690
2009-05-04_18-00,27323
2009-05-04_18-30,25623
2009-05-04_19-00,26143
2009-05-04_19-30,24360
2009-05-04_20-00,22852
2009-05-04_20-30,21126
2009-05-04_21-00,21410
2009-05-04_21-30,19718
2009-05-04_22-00,19836
2009-05-04_22-30,17717
2009-05-04_23-00,15292
2009-05-04_23-30,12033
2009-05-05_00-00,10754
2009-05-05_00-30,8426
2009-05-05_01-00,6673
2009-05-05_01-30,5873
2009-05-05_02-00,4661
2009-05-05_02-30,3282
2009-05-05_03-00,2672
2009-05-05_03-30,2296
2009-05-05_04-00,2267
2009-05-05_04-30,1846
2009-05-05_05-00,2090
2009-05-05_05-30,3758
2009-05-05_06-00,6286
2009-05-05_06-30,10974
2009-05-05_07-00,14771
2009-05-05_07-30,20652
2009-05-05_08-00,24024
2009-05-05_08-30,23764
2009-05-05_09-00,22299
2009-05-05_09-30,23055
2009-05-05_10-00,20313
2009-05-05_10-30,20593
2009-05-05_11-00,20718
2009-05-05_11-30,20490
2009-05-05_12-00,22633
2009-05-05_12-30,21988
2009-05-05_13-00,19346
2009-05-05_13-30,19635
2009-05-05_14-00,20104
2009-05-05_14-30,21772
2009-05-05_15-00,21926
2009-05-05_15-30,20352
2009-05-05_16-00,18336
2009-05-05_16-30,18047
2009-05-05_17-00,21266
2009-05-05_17-30,24210
2009-05-05_18-00,27137
2009-05-05_18-30,27729
2009-05-05_19-00,28677
2009-05-05_19-30,27406
2009-05-05_20-00,26476
2009-05-05_20-30,28075
2009-05-05_21-00,28543
2009-05-05_21-30,27581
2009-05-05_22-00,26131
2009-05-05_22-30,24418
