date_time_bucket, passenger_count
2013-04-01_00-00,8920
2013-04-01_00-30,6674
2013-04-01_01-00,5116
2013-04-01_01-30,3709
2013-04-01_02-00,2992
2013-04-01_02-30,2502
2013-04-01_03-00,2000
2013-04-01_03-30,1795
2013-04-01_04-00,2042
2013-04-01_04-30,2295
2013-04-01_05-00,2812
2013-04-01_05-30,4440
2013-04-01_06-00,6494
2013-04-01_06-30,11131
2013-04-01_07-00,13577
2013-04-01_07-30,16905
2013-04-01_08-00,18296
2013-04-01_08-30,20013
2013-04-01_09-00,20260
2013-04-01_09-30,18879
2013-04-01_10-00,17048
2013-04-01_10-30,17452
2013-04-01_11-00,16219
2013-04-01_11-30,17792
2013-04-01_12-00,17896
2013-04-01_12-30,17460
2013-04-01_13-00,17183
2013-04-01_13-30,18151
2013-04-01_14-00,18331
2013-04-01_14-30,18760
2013-04-01_15-00,19250
2013-04-01_15-30,19286
2013-04-01_16-00,18075
2013-04-01_16-30,19380
2013-04-01_17-00,21736
2013-04-01_17-30,22652
2013-04-01_18-00,23799
2013-04-01_18-30,24746
2013-04-01_19-00,24066
2013-04-01_19-30,23250
2013-04-01_20-00,23582
2013-04-01_20-30,23054
2013-04-01_21-00,22860
2013-04-01_21-30,22403
2013-04-01_22-00,20867
2013-04-01_22-30,18409
2013-04-01_23-00,14665
2013-04-01_23-30,12589
2013-04-02_00-00,11077
2013-04-02_00-30,7846
2013-04-02_01-00,5862
2013-04-02_01-30,4302
2013-04-02_02-00,3467
2013-04-02_02-30,2700
2013-04-02_03-00,2091
2013-04-02_03-30,1916
2013-04-02_04-00,2176
2013-04-02_04-30,2033
2013-04-02_05-00,2307
2013-04-02_05-30,4402
2013-04-02_06-00,7008
2013-04-02_06-30,11703
2013-04-02_07-00,15482
2013-04-02_07-30,20897
2013-04-02_08-00,21897
2013-04-02_08-30,23034
2013-04-02_09-00,22809
2013-04-02_09-30,22268
2013-04-02_10-00,19730
2013-04-02_10-30,20166
2013-04-02_11-00,19364
2013-04-02_11-30,20477
2013-04-02_12-00,21085
2013-04-02_12-30,20341
2013-04-02_13-00,19335
2013-04-02_13-30,21350
2013-04-02_14-00,21615
2013-04-02_14-30,22563
2013-04-02_15-00,22582
2013-04-02_15-30,21363
2013-04-02_16-00,18900
2013-04-02_16-30,17993
2013-04-02_17-00,20623
2013-04-02_17-30,24283
2013-04-02_18-00,27517
2013-04-02_18-30,29065
2013-04-02_19-00,29129
2013-04-02_19-30,28615
2013-04-02_20-00,28823
2013-04-02_20-30,27356
2013-04-02_21-00,27241
2013-04-02_21-30,26652
2013-04-02_22-00,24840
2013-04-02_22-30,22740
2013-04-02_23-00,19645
2013-04-02_23-30,17106
2013-04-03_00-00,13421
2013-04-03_00-30,10039
2013-04-03_01-00,7312
2013-04-03_01-30,5744
2013-04-03_02-00,4496
2013-04-03_02-30,3538
2013-04-03_03-00,2785
2013-04-03_03-30,2407
2013-04-03_04-00,2612
2013-04-03_04-30,2081
2013-04-03_05-00,2360
2013-04-03_05-30,4433
2013-04-03_06-00,7087
2013-04-03_06-30,12462
2013-04-03_07-00,17093
2013-04-03_07-30,22830
2013-04-03_08-00,23189
2013-04-03_08-30,24142
2013-04-03_09-00,23565
2013-04-03_09-30,22473
2013-04-03_10-00,20328
2013-04-03_10-30,20614
2013-04-03_11-00,19667
2013-04-03_11-30,21935
2013-04-03_12-00,21778
2013-04-03_12-30,21260
2013-04-03_13-00,20330
2013-04-03_13-30,21094
2013-04-03_14-00,21426
2013-04-03_14-30,22463
2013-04-03_15-00,22247
2013-04-03_15-30,20570
2013-04-03_16-00,17837
2013-04-03_16-30,16204
2013-04-03_17-00,18874
2013-04-03_17-30,22770
2013-04-03_18-00,25825
2013-04-03_18-30,27820
2013-04-03_19-00,28991
2013-04-03_19-30,29066
2013-04-03_20-00,29199
2013-04-03_20-30,28332
2013-04-03_21-00,28713
2013-04-03_21-30,28387
2013-04-03_22-00,27561
2013-04-03_22-30,26524
2013-04-03_23-00,23636
2013-04-03_23-30,18472
2013-04-04_00-00,15339
2013-04-04_00-30,11435
2013-04-04_01-00,8618
2013-04-04_01-30,6326
2013-04-04_02-00,5277
2013-04-04_02-30,3938
2013-04-04_03-00,3119
2013-04-04_03-30,2734
2013-04-04_04-00,3092
2013-04-04_04-30,2426
2013-04-04_05-00,2611
2013-04-04_05-30,4565
2013-04-04_06-00,7495
2013-04-04_06-30,13013
2013-04-04_07-00,17818
2013-04-04_07-30,22911
2013-04-04_08-00,24435
2013-04-04_08-30,23786
2013-04-04_09-00,23592
2013-04-04_09-30,22354
2013-04-04_10-00,21132
2013-04-04_10-30,20864
2013-04-04_11-00,19770
2013-04-04_11-30,21921
2013-04-04_12-00,21926
